station_origin,station_destination,flows,population,jobs,distance
Kingsbury,Wimbledon,0,2727,6295,28520.84137929616
Kingsbury,Wood Green,2,2727,2146,23485.5859659529
Kingsbury,Wood Lane,3,2727,1578,19467.33767364185
Knightsbridge,Acton Town,7,1125,2202,9737.599103204699
Knightsbridge,Aldgate,0,1125,7782,7274.91599628946
Knightsbridge,Aldgate East,2,1125,7932,7516.963183577475
Knightsbridge,Alperton,1,1125,741,14710.68704673678
Knightsbridge,Amersham,0,1125,256,42713.098898270335
Knightsbridge,Angel,8,1125,8103,6204.922648605059
Knightsbridge,Archway,1,1125,2193,8545.9467740024
Knightsbridge,Arnos Grove,0,1125,748,16342.3425812206
Knightsbridge,Arsenal,1,1125,315,8341.310872138429
Knightsbridge,Baker Street,15,1125,14973,4148.000041484432
Knightsbridge,Balham,1,1125,3814,10325.51701479399
Knightsbridge,Bank and Monument,28,1125,78549,5837.99875591117
Knightsbridge,Barbican,3,1125,9134,7322.116583536066
Knightsbridge,Barking,5,1125,7004,19411.76718759673
Knightsbridge,Barkingside,1,1125,262,24967.040608317762
Knightsbridge,Barons Court,14,1125,2956,4467.068077183292
Knightsbridge,Bayswater,0,1125,615,4767.961360291189
Knightsbridge,Becontree,2,1125,456,22706.21957329392
Knightsbridge,Belsize Park,0,1125,2255,7541.722097684419
Knightsbridge,Bermondsey,2,1125,3172,7480.58566257498
Knightsbridge,Bethnal Green,5,1125,4660,9087.79344156729
Knightsbridge,Blackfriars,1,1125,10849,4600.243037543232
Knightsbridge,Blackhorse Road,4,1125,2955,15087.69685415505
Knightsbridge,Bond Street,10,1125,20967,2512.75520172718
Knightsbridge,Borough,0,1125,3254,5907.352991414754
Knightsbridge,Boston Manor,0,1125,892,13249.335753159521
Knightsbridge,Bounds Green,2,1125,778,14988.10009084436
Knightsbridge,Bow Road,0,1125,1193,11214.665979044
Knightsbridge,Brent Cross,1,1125,450,12620.540212277001
Knightsbridge,Brixton,10,1125,5084,7892.242352390852
Knightsbridge,Bromley-by-Bow,0,1125,1613,12223.435888405867
Knightsbridge,Buckhurst Hill,0,1125,228,24192.68481206832
Knightsbridge,Burnt Oak,0,1125,649,17213.08298342783
Knightsbridge,Caledonian Road,3,1125,1803,7059.304293275743
Knightsbridge,Camden Town,3,1125,6348,5509.844011190131
Knightsbridge,Canada Water,6,1125,20443,8470.102583135484
Knightsbridge,Canary Wharf,47,1125,58772,11071.96885962865
Knightsbridge,Canning Town,27,1125,15428,13273.218666648107
Knightsbridge,Cannon Street,1,1125,4698,5508.6860398172175
Knightsbridge,Canons Park,0,1125,526,20805.08535190763
Knightsbridge,Chalfont & Latimer,0,1125,554,39327.438750913905
Knightsbridge,Chalk Farm,0,1125,1329,6503.621158196815
Knightsbridge,Chancery Lane,11,1125,15391,4080.115963922914
Knightsbridge,Charing Cross,4,1125,7016,2713.2774151198073
Knightsbridge,Chesham,0,1125,243,45643.37513917259
Knightsbridge,Chiswick Park,0,1125,1517,8465.429860876671
Knightsbridge,Chorleywood,0,1125,702,35814.58545945616
Knightsbridge,Clapham Common,0,1125,2020,7900.564181242857
Knightsbridge,Clapham North,0,1125,1238,7257.806689864226
Knightsbridge,Clapham South,0,1125,1513,9152.882413977679
Knightsbridge,Cockfosters,0,1125,262,21531.114368350714
Knightsbridge,Colindale,0,1125,2081,15906.660933734149
Knightsbridge,Colliers Wood,0,1125,865,13656.063562536528
Knightsbridge,Covent Garden,29,1125,4355,2881.691680224022
Knightsbridge,Croxley,0,1125,340,31776.163409302077
Knightsbridge,Dagenham East,0,1125,649,25413.648139410594
Knightsbridge,Dagenham Heathway,1,1125,1108,24134.42035036102
Knightsbridge,Debden,0,1125,865,28080.27630511096
Knightsbridge,Dollis Hill,0,1125,847,11885.160732414353
Knightsbridge,Ealing Broadway,4,1125,4846,12329.519015296755
Knightsbridge,Ealing Common,1,1125,915,10764.221932342458
Knightsbridge,Earl's Court,10,1125,6613,2962.2700118221833
Knightsbridge,East Acton,0,1125,1505,8765.376935430717
Knightsbridge,East Finchley,1,1125,1253,11885.172228427768
Knightsbridge,East Ham,8,1125,2062,16986.841394651077
Knightsbridge,East Putney,1,1125,1877,7227.787351007996
Knightsbridge,Eastcote,0,1125,364,23098.477687161267
Knightsbridge,Edgware,0,1125,772,18731.212662291473
Knightsbridge,Edgware Road,0,1125,6868,5182.840408948961
Knightsbridge,Elephant & Castle,10,1125,6427,5207.392448012927
Knightsbridge,Elm Park,1,1125,269,27709.43649579371
Knightsbridge,Embankment,1,1125,10220,3053.6082355787194
Knightsbridge,Epping,0,1125,498,34027.87115065458
Knightsbridge,Euston,10,1125,16800,4136.245201016022
Knightsbridge,Euston Square,0,1125,8093,5594.779705050065
Knightsbridge,Fairlop,0,1125,182,26135.770444329744
Knightsbridge,Farringdon,3,1125,25592,6882.602365432403
Knightsbridge,Finchley Central,1,1125,1921,14255.72877370443
Knightsbridge,Finchley Road,2,1125,3417,7682.637288799193
Knightsbridge,Finsbury Park,4,1125,6769,9114.063565366545
Knightsbridge,Fulham Broadway,4,1125,4200,4472.4210799929915
Knightsbridge,Gants Hill,0,1125,601,21478.729065757616
Knightsbridge,Gloucester Road,9,1125,5194,2052.148797973097
Knightsbridge,Golders Green,2,1125,1871,11105.45110895802
Knightsbridge,Goldhawk Road,0,1125,370,6366.489498349134
Knightsbridge,Goodge Street,6,1125,6457,3746.573121701345
Knightsbridge,Grange Hill,0,1125,76,26787.077695134252
Knightsbridge,Great Portland Street,0,1125,6936,4974.819486790567
Knightsbridge,Green Park,75,1125,26754,1363.8428885667356
Knightsbridge,Greenford,0,1125,1157,16226.509936426713
Knightsbridge,Gunnersbury,0,1125,4775,9062.3748777687
Knightsbridge,Hainault,0,1125,356,27014.454010473168
Knightsbridge,Hammersmith,26,1125,18250,5360.90016310402
Knightsbridge,Hampstead,3,1125,2010,8719.725201776602
Knightsbridge,Hanger Lane,0,1125,1493,12400.189600440433
Knightsbridge,Harlesden,0,1125,1668,10558.257429852609
Knightsbridge,Harrow & Wealdstone,0,1125,1335,19222.847513219516
Knightsbridge,Harrow-on-the-Hill,2,1125,3019,19405.0120387056
Knightsbridge,Hatton Cross,5,1125,1219,21805.8864535282
Knightsbridge,Heathrow Terminal 4,1,1125,693,23682.21914716708
Knightsbridge,Heathrow Terminal 5,4,1125,975,26673.915874955845
Knightsbridge,Heathrow Terminals 2 & 3,9,1125,2406,24218.63739931946
Knightsbridge,Hendon Central,0,1125,1878,13754.147554751022
Knightsbridge,High Barnet,0,1125,953,20508.726266655656
Knightsbridge,High Street Kensington,2,1125,5427,3057.267584197262
Knightsbridge,Highbury & Islington,10,1125,25385,7606.456937531526
Knightsbridge,Highgate,0,1125,856,10136.151570217698
Knightsbridge,Hillingdon,0,1125,318,27813.694897156274
Knightsbridge,Holborn,82,1125,22346,3514.6322515461566
Knightsbridge,Holland Park,1,1125,2063,4717.646582160938
Knightsbridge,Holloway Road,4,1125,1696,7674.601736253901
Knightsbridge,Hornchurch,1,1125,451,29253.76370748275
Knightsbridge,Hounslow Central,4,1125,708,17523.329100284824
Knightsbridge,Hounslow East,5,1125,843,16777.644716863906
Knightsbridge,Hounslow West,1,1125,401,19002.412792281262
Knightsbridge,Hyde Park Corner,2,1125,2410,583.9535882999082
Knightsbridge,Ickenham,0,1125,282,26689.25770195338
Knightsbridge,Kennington,1,1125,1161,5398.181626141088
Knightsbridge,Kensal Green,0,1125,472,10737.948330459658
Knightsbridge,Kensington,0,1125,2252,4508.961187797064
Knightsbridge,Kentish Town,2,1125,3404,6787.809653959136
Knightsbridge,Kenton,0,1125,768,17442.175517338193
Knightsbridge,Kew Gardens,1,1125,792,10842.655796716694
Knightsbridge,Kilburn,2,1125,1953,9453.993420784363
Knightsbridge,Kilburn Park,0,1125,823,8543.491718498031
Knightsbridge,King's Cross St. Pancras,50,1125,33330,5024.603927874642
Knightsbridge,Kingsbury,0,1125,1018,17865.782774346837
Knightsbridge,Ladbroke Grove,0,1125,2131,8545.484486360734
Knightsbridge,Lambeth North,1,1125,1319,4211.672165709317
Knightsbridge,Lancaster Gate,0,1125,1820,4414.793621255618
Knightsbridge,Latimer Road,0,1125,1109,7885.9039515211925
Knightsbridge,Leicester Square,24,1125,8847,2516.1603811417476
Knightsbridge,Leyton,2,1125,1447,15509.305636066421
Knightsbridge,Leytonstone,1,1125,1844,17173.149196357903
Knightsbridge,Liverpool Street,42,1125,61122,6679.501439661105
Knightsbridge,London Bridge,20,1125,29930,5392.759124152808
Knightsbridge,Loughton,0,1125,655,26028.159215195818
Knightsbridge,Maida Vale,0,1125,949,7691.710195570263
Knightsbridge,Manor House,3,1125,1311,10230.17719258695
Knightsbridge,Mansion House,1,1125,7815,5260.50733366637
Knightsbridge,Marble Arch,0,1125,6145,3196.191436495173
Knightsbridge,Marylebone,4,1125,4250,4686.298367278599
Knightsbridge,Mile End,2,1125,3759,10589.733813148045
Knightsbridge,Mill Hill East,0,1125,681,15777.931216255045
Knightsbridge,Moor Park,0,1125,550,28866.012760896043
Knightsbridge,Moorgate,11,1125,24574,6614.828217340955
Knightsbridge,Morden,1,1125,1447,16267.778009088399
Knightsbridge,Mornington Crescent,1,1125,2927,4919.633798374218
Knightsbridge,Neasden,1,1125,732,12670.743746169068
Knightsbridge,Newbury Park,3,1125,559,23836.486186661612
Knightsbridge,North Acton,0,1125,3168,9945.896251773025
Knightsbridge,North Ealing,1,1125,332,11688.630386476716
Knightsbridge,North Greenwich,8,1125,6276,12901.752150658232
Knightsbridge,North Harrow,0,1125,190,21384.64076118755
Knightsbridge,North Wembley,0,1125,365,15119.46111596757
Knightsbridge,Northfields,2,1125,864,12318.48360791553
Knightsbridge,Northolt,0,1125,663,18044.9761967739
Knightsbridge,Northwick Park,0,1125,1713,18101.880181280867
Knightsbridge,Northwood,0,1125,1018,26647.713648487646
Knightsbridge,Northwood Hills,0,1125,488,25061.04476377447
Knightsbridge,Notting Hill Gate,1,1125,5490,4017.913119191391
Knightsbridge,Oakwood,0,1125,423,20187.136021950133
Knightsbridge,Old Street,13,1125,15897,7468.347936085936
Knightsbridge,Osterley,2,1125,521,15810.150044420667
Knightsbridge,Oval,1,1125,2544,6313.339310479604
Knightsbridge,Oxford Circus,23,1125,44368,2374.409363824296
Knightsbridge,Paddington,3,1125,20198,5971.471685794741
Knightsbridge,Park Royal,2,1125,1552,12788.288837105107
Knightsbridge,Parsons Green,2,1125,2711,5174.759411421064
Knightsbridge,Perivale,0,1125,532,14630.0748152423
Knightsbridge,Piccadilly Circus,70,1125,13641,2141.468975371933
Knightsbridge,Pimlico,1,1125,5585,3973.3208482722066
Knightsbridge,Pinner,4,1125,292,22902.396172078406
Knightsbridge,Plaistow,0,1125,1049,14365.516924638712
Knightsbridge,Preston Road,0,1125,411,16368.746382058871
Knightsbridge,Putney Bridge,2,1125,2494,6169.221760737532
Knightsbridge,Queen's Park,3,1125,2167,9353.322669390142
Knightsbridge,Queensbury,1,1125,439,19111.77800871049
Knightsbridge,Queensway,0,1125,1882,4656.236050071421
Knightsbridge,Ravenscourt Park,1,1125,1895,6201.003081358498
Knightsbridge,Rayners Lane,1,1125,426,21279.123309243456
Knightsbridge,Redbridge,0,1125,198,20020.98530413059
Knightsbridge,Regent's Park,7,1125,3364,3352.459991849544
Knightsbridge,Richmond,5,1125,5397,13010.81906079633
Knightsbridge,Rickmansworth,0,1125,937,32263.232218892303
Knightsbridge,Royal Oak,0,1125,856,6908.768198508321
Knightsbridge,Ruislip,0,1125,257,24903.602719605107
Knightsbridge,Ruislip Manor,0,1125,408,24224.716739366486
Knightsbridge,Russell Square,25,1125,5172,4221.066566760337
Knightsbridge,Seven Sisters,12,1125,10191,12519.951955395456
Knightsbridge,Shepherd's Bush,0,1125,9890,5507.691326286841
Knightsbridge,Shepherd's Bush Market,0,1125,416,6805.778920836592
Knightsbridge,Sloane Square,0,1125,8229,2474.0376901345626
Knightsbridge,Snaresbrook,0,1125,512,18831.2998138649
Knightsbridge,South Ealing,2,1125,670,11865.538317238692
Knightsbridge,South Harrow,1,1125,387,19473.566603107614
Knightsbridge,South Kensington,6,1125,15325,1300.8153185331275
Knightsbridge,South Kenton,0,1125,261,16055.206286054423
Knightsbridge,South Ruislip,0,1125,289,20368.96671748434
Knightsbridge,South Wimbledon,0,1125,1361,14734.531698530482
Knightsbridge,South Woodford,0,1125,766,20147.12054993292
Knightsbridge,Southfields,2,1125,1351,8858.675445998504
Knightsbridge,Southgate,0,1125,874,18321.491167833927
Knightsbridge,Southwark,9,1125,10326,4294.410039050305
Knightsbridge,St. James's Park,4,1125,13339,3348.372423079684
Knightsbridge,St. John's Wood,3,1125,3982,6286.930134412851
Knightsbridge,St. Paul's,15,1125,13446,5175.267160854881
Knightsbridge,Stamford Brook,0,1125,784,6910.292635528174
Knightsbridge,Stanmore,0,1125,983,22224.754828153284
Knightsbridge,Stepney Green,0,1125,1879,9560.461435877327
Knightsbridge,Stockwell,0,1125,1623,6305.50481108907
Knightsbridge,Stonebridge Park,0,1125,729,12053.20620651864
Knightsbridge,Stratford,24,1125,55954,13377.962710142183
Knightsbridge,Sudbury Hill,1,1125,277,17988.100944073445
Knightsbridge,Sudbury Town,1,1125,218,16371.04432877901
Knightsbridge,Swiss Cottage,5,1125,2598,7256.870427217826
Knightsbridge,Temple,0,1125,6780,3848.202238139981
Knightsbridge,Theydon Bois,0,1125,98,31402.38746314225
Knightsbridge,Tooting Bec,0,1125,1239,11300.682436404588
Knightsbridge,Tooting Broadway,1,1125,4506,12375.643878750006
Knightsbridge,Tottenham Court Road,6,1125,19126,3102.1007517048342
Knightsbridge,Tottenham Hale,2,1125,3239,13673.491123274724
Knightsbridge,Totteridge & Whetstone,0,1125,287,17916.09576550862
Knightsbridge,Tower Hill,6,1125,8286,6677.729199165898
Knightsbridge,Tufnell Park,0,1125,557,7552.410662115899
Knightsbridge,Turnham Green,2,1125,1515,7515.056879853048
Knightsbridge,Turnpike Lane,5,1125,992,12551.83655103569
Knightsbridge,Upminster,0,1125,1132,31791.475821480242
Knightsbridge,Upminster Bridge,0,1125,568,30480.69318769919
Knightsbridge,Upney,0,1125,485,20779.06266914609
Knightsbridge,Upton Park,7,1125,1642,15686.595568070601
Knightsbridge,Uxbridge,4,1125,4316,29958.09002452872
Knightsbridge,Vauxhall,7,1125,16242,4798.649101579741
Knightsbridge,Victoria,10,1125,33251,2573.442697368816
Knightsbridge,Walthamstow Central,6,1125,5271,16646.760597857618
Knightsbridge,Wanstead,0,1125,419,18840.59974775649
Knightsbridge,Warren Street,12,1125,17309,3524.123810237351
Knightsbridge,Warwick Avenue,0,1125,1174,6904.09762561908
Knightsbridge,Waterloo,8,1125,23466,3637.9831095337067
Knightsbridge,Watford,0,1125,961,33831.04193396176
Knightsbridge,Wembley Central,0,1125,1327,13771.304673487099
Knightsbridge,Wembley Park,3,1125,5759,14949.011216295497
Knightsbridge,West Acton,0,1125,488,11757.391026515554
Knightsbridge,West Brompton,2,1125,5859,3529.6592035843355
Knightsbridge,West Finchley,0,1125,91,15492.519721861561
Knightsbridge,West Ham,3,1125,5487,13435.681431080651
Knightsbridge,West Hampstead,4,1125,5856,8438.371813516962
Knightsbridge,West Harrow,1,1125,122,20646.880729059387
Knightsbridge,West Kensington,0,1125,1345,3906.3353061259127
Knightsbridge,West Ruislip,0,1125,194,23379.245640127054
Knightsbridge,Westbourne Park,0,1125,1347,7878.17244455149
Knightsbridge,Westminster,4,1125,15466,2787.6230831729094
Knightsbridge,White City,0,1125,5966,6808.192419546305
Knightsbridge,Whitechapel,1,1125,17633,8480.297252382807
Knightsbridge,Willesden Green,2,1125,830,10639.051350621416
Knightsbridge,Willesden Junction,1,1125,4165,9414.02423821899
Knightsbridge,Wimbledon,16,1125,6295,11874.237480570282
Knightsbridge,Wimbledon Park,0,1125,596,10218.325215980994
Knightsbridge,Wood Green,3,1125,2146,13482.662176438858
Knightsbridge,Wood Lane,1,1125,1578,7332.041876081082
Knightsbridge,Woodford,1,1125,706,21859.075465945938
Knightsbridge,Woodside Park,0,1125,745,16438.994068757846
Ladbroke Grove,Acton Town,8,2371,2202,7561.283263357392
Ladbroke Grove,Aldgate,25,2371,7782,11204.738951905463
Ladbroke Grove,Aldgate East,22,2371,7932,11448.520836575824
Ladbroke Grove,Alperton,0,2371,741,12534.371206889475
Ladbroke Grove,Amersham,0,2371,256,43101.211187285684
Ladbroke Grove,Angel,9,2371,8103,8202.689394490972
Ladbroke Grove,Archway,2,2371,2193,12320.430973605551
Ladbroke Grove,Arnos Grove,1,2371,748,18340.109327106515
Ladbroke Grove,Arsenal,0,2371,315,10339.077618024341
Ladbroke Grove,Baker Street,100,2371,14973,4536.11233049979
Ladbroke Grove,Balham,0,2371,3814,16281.94360964474
Ladbroke Grove,Bank and Monument,15,2371,78549,10491.226721544528
Ladbroke Grove,Barbican,50,2371,9134,9341.279055059933
Ladbroke Grove,Barking,1,2371,7004,23343.32484059508
Ladbroke Grove,Barkingside,0,2371,262,28597.235144166683
Ladbroke Grove,Barons Court,7,2371,2956,4078.416409177442
Ladbroke Grove,Bayswater,0,2371,615,4611.461736945291
Ladbroke Grove,Becontree,0,2371,456,26637.77722629227
Ladbroke Grove,Belsize Park,1,2371,2255,11316.206297287572
Ladbroke Grove,Bermondsey,4,2371,3172,12801.937197322268
Ladbroke Grove,Bethnal Green,3,2371,4660,12890.94687176356
Ladbroke Grove,Blackfriars,1,2371,10849,9732.307144729855
Ladbroke Grove,Blackhorse Road,0,2371,2955,17085.463600040963
Ladbroke Grove,Bond Street,13,2371,20967,6280.390561207709
Ladbroke Grove,Borough,1,2371,3254,11228.70452616204
Ladbroke Grove,Boston Manor,2,2371,892,11073.019913312213
Ladbroke Grove,Bounds Green,0,2371,778,16985.866836730274
Ladbroke Grove,Bow Road,2,2371,1193,15146.223632042349
Ladbroke Grove,Brent Cross,0,2371,450,16395.024411880157
Ladbroke Grove,Brixton,6,2371,5084,13848.668947241602
Ladbroke Grove,Bromley-by-Bow,5,2371,1613,16154.993541404216
Ladbroke Grove,Burnt Oak,0,2371,649,20987.567183030988
Ladbroke Grove,Caledonian Road,3,2371,1803,9057.071039161656
Ladbroke Grove,Camden Town,6,2371,6348,9284.328210793285
Ladbroke Grove,Canada Water,5,2371,20443,13791.454117882771
Ladbroke Grove,Canary Wharf,42,2371,58772,15878.64914933953
Ladbroke Grove,Canning Town,3,2371,15428,17926.446632281466
Ladbroke Grove,Cannon Street,2,2371,4698,10640.75014700384
Ladbroke Grove,Canons Park,1,2371,526,21193.197640922986
Ladbroke Grove,Chalk Farm,0,2371,1329,10278.105357799968
Ladbroke Grove,Chancery Lane,0,2371,15391,8546.550683730784
Ladbroke Grove,Charing Cross,14,2371,7016,7845.3415223064285
Ladbroke Grove,Chesham,1,2371,243,46031.48742818794
Ladbroke Grove,Chiswick Park,6,2371,1517,6289.114021029366
Ladbroke Grove,Clapham Common,0,2371,2020,13856.990776093608
Ladbroke Grove,Clapham North,0,2371,1238,13214.233284714977
Ladbroke Grove,Clapham South,2,2371,1513,15109.30900882843
Ladbroke Grove,Cockfosters,0,2371,262,23528.88111423663
Ladbroke Grove,Colindale,2,2371,2081,19681.145133337304
Ladbroke Grove,Colliers Wood,0,2371,865,19612.49015738728
Ladbroke Grove,Covent Garden,3,2371,4355,8013.755787410643
Ladbroke Grove,Croxley,0,2371,340,32164.275698317433
Ladbroke Grove,Dagenham East,0,2371,649,29345.20579240894
